Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","230","Ukraine","5123","Losses","2558","Rape and Mustardseed","2017","2017","1000 tonnes","23","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2570","Oilcrops, Other","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","24","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2602","Onions","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","191","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2617","Apples and products","2017","2017","1000 tonnes","76","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","42","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","34","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2645","Spices, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2731","Bovine Meat","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2736","Offals, Edible","2017","2017","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2744","Eggs","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","230","Ukraine","5123","Losses","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","7","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","78","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2513","Barley and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2531","Potatoes and products","2017","2017","1000 tonnes","25","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2549","Pulses, Other and products","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2551","Nuts and products","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2571","Soyabean Oil","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2582","Maize Germ Oil","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2586","Oilcrops Oil, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","29","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2602","Onions","2017","2017","1000 tonnes","33","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","196","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2611","Oranges, Mandarines","2017","2017","1000 tonnes","22","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2612","Lemons, Limes and products","2017","2017","1000 tonnes","15","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2614","Citrus, Other","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2615","Bananas","2017","2017","1000 tonnes","9","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2617","Apples and products","2017","2017","1000 tonnes","20","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2619","Dates","2017","2017","1000 tonnes","32","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","8","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","16","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2630","Coffee and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2635","Tea (including mate)","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2731","Bovine Meat","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2732","Mutton & Goat Meat","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2736","Offals, Edible","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2740","Butter, Ghee","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2744","Eggs","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","225","United Arab Emirates","5123","Losses","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","16","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","74","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2513","Barley and products","2017","2017","1000 tonnes","36","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","22","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2515","Rye and products","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2516","Oats","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2520","Cereals, Other","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2531","Potatoes and products","2017","2017","1000 tonnes","128","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2537","Sugar beet","2017","2017","1000 tonnes","444","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2745","Honey","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2546","Beans","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2547","Peas","2017","2017","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2549","Pulses, Other and products","2017","2017","1000 tonnes","24","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2551","Nuts and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2558","Rape and Mustardseed","2017","2017","1000 tonnes","255","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2570","Oilcrops, Other","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","9","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2602","Onions","2017","2017","1000 tonnes","39","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","373","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2611","Oranges, Mandarines","2017","2017","1000 tonnes","28","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2612","Lemons, Limes and products","2017","2017","1000 tonnes","7","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2613","Grapefruit and products","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2615","Bananas","2017","2017","1000 tonnes","57","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2617","Apples and products","2017","2017","1000 tonnes","46","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2618","Pineapples and products","2017","2017","1000 tonnes","8","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2619","Dates","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","27","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","51","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2736","Offals, Edible","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","8","S","Standardized data",""
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5123","Losses","2744","Eggs","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2805","Rice and products","2017","2017","1000 tonnes","213","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2513","Barley and products","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","738","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2517","Millet and products","2017","2017","1000 tonnes","17","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2518","Sorghum and products","2017","2017","1000 tonnes","43","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2520","Cereals, Other","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","215","United Republic of Tanzania","5123","Losses","2532","Cassava and products","2017","2017","1000 tonnes","375","S","Standardized data",""
